daily_date,next_daily_date,anchor_bar,forecast_start,last_close,end_close,pred_abs_move_pct,pred_rv_pct,gen_sd_pct,realised_abs_move_pct,act_rv_pct,trail_rv_pct,prev_abs_move_pct,n_paths,gen_distinct_endpoints,ensemble_vol_pct,garch_vol_pct,persistence_vol_pct,target_volatility_pct
2024-07-21,2024-07-22,2024-07-21 23:00,2024-07-22 00:00,1.08849,1.08892,0.1135540618083442,0.1795589796741305,0.0904378837140936,0.0394964664982779,0.2257152483136787,0.213134456825463,0.1092660461209026,30,30,0.2220529317855835,0.2522712343843196,0.0542182250840231,0.0394964664982779
2024-07-22,2024-07-23,2024-07-22 23:00,2024-07-23 00:00,1.08892,1.08535,0.0939971920455571,0.1583428547533166,0.0456116538329937,0.3283863741088692,0.1999706851312697,0.2257152483136787,0.0394964664982779,30,29,0.2796092629432678,0.2498895997067904,0.0394964664982779,0.3283863741088692
2024-07-23,2024-07-24,2024-07-23 23:00,2024-07-24 00:00,1.08535,1.08396,0.163486135470097,0.32493843560508,0.1250713383906671,0.1281513652018799,0.2471486215394599,0.1999706851312697,0.3283863741088692,30,30,0.3266419470310211,0.2511897699652534,0.3283863741088692,0.1281513652018799
2024-07-24,2024-07-25,2024-07-24 23:00,2024-07-25 00:00,1.08396,1.08448,0.0987643030361817,0.1476172764257924,0.122369264071872,0.0479607468934051,0.2782182173464276,0.2471486215394599,0.1281513652018799,30,30,0.3194739520549774,0.2493887262608509,0.1281513652018799,0.0479607468934051
2024-07-28,2024-07-29,2024-07-28 23:00,2024-07-29 00:00,1.08559,1.08223,0.0836047853411128,0.1546885583165168,0.1181143098890378,0.3099890849434141,0.2824629724543944,0.1651459410351551,0.1023008563599855,30,30,0.2093400061130523,0.242743717475966,0.0073695361831543,0.3099890849434141
2024-07-29,2024-07-30,2024-07-29 23:00,2024-07-30 00:00,1.08223,1.08136,0.0977153994538305,0.1703293170433016,0.1228147000730134,0.0804218957279884,0.2837089810523021,0.2824629724543944,0.3099890849434141,30,30,0.2670309543609619,0.2438846874082817,0.3099890849434141,0.0804218957279884
2024-07-30,2024-07-31,2024-07-30 23:00,2024-07-31 00:00,1.08136,1.08263,0.0921552383349683,0.1555158438218548,0.119214802867702,0.1173757869312934,0.3194195819248974,0.2837089810523021,0.0804218957279884,30,30,0.3146186769008636,0.2418830376512467,0.0804218957279884,0.1173757869312934
2024-07-31,2024-08-01,2024-07-31 23:00,2024-08-01 00:00,1.08263,1.07911,0.1113019274962558,0.1592737636053602,0.1359739801961404,0.325663873639153,0.3201895072610715,0.3194195819248974,0.1173757869312934,30,30,0.3072818517684936,0.2400801510627946,0.1173757869312934,0.325663873639153
2024-08-04,2024-08-05,2024-08-04 23:00,2024-08-05 00:00,1.09199,1.09521,0.1966034243743361,0.2193063216728059,0.0914661897069923,0.2944405931165418,0.6200876683872419,0.6344166302528096,1.1865092445268774,30,30,0.1952644884586334,0.274403484048051,0.0879515590222626,0.2944405931165418
2024-08-05,2024-08-06,2024-08-05 23:00,2024-08-06 00:00,1.09521,1.0928,0.3283370796305552,0.2498237959322393,0.159836448882984,0.2202915868402465,0.3511087700848523,0.6200876683872419,0.2944405931165418,30,30,0.2700609564781189,0.2740534159290435,0.2944405931165418,0.2202915868402465
2024-08-06,2024-08-07,2024-08-06 23:00,2024-08-07 00:00,1.0928,1.09225,0.1999384612120092,0.2234878229414062,0.1180668697670369,0.0503420984980439,0.2229197762379681,0.3511087700848523,0.2202915868402465,30,30,0.3260492384433746,0.2727795997862738,0.2202915868402465,0.0503420984980439
2024-08-07,2024-08-08,2024-08-07 23:00,2024-08-08 00:00,1.09225,1.09166,0.1236587441477335,0.1651055947793213,0.0714360957614176,0.0540315319178515,0.3751886993509648,0.2229197762379681,0.0503420984980439,30,30,0.3298716843128204,0.2700824336643263,0.0503420984980439,0.0540315319178515
2024-08-11,2024-08-12,2024-08-11 23:00,2024-08-12 00:00,1.09178,1.0931,0.0426494434180194,0.141684199971153,0.0568223073946829,0.1208304493244479,0.1872836308589897,0.1753875257244554,0.0109918294178635,30,30,0.2235655784606933,0.2621287823123698,0.026565656259221,0.1208304493244479
2024-08-12,2024-08-13,2024-08-12 23:00,2024-08-13 00:00,1.0931,1.09911,0.1094431091864734,0.1532496180787982,0.0843076210606906,0.5483065086873358,0.3665405030650447,0.1872836308589897,0.1208304493244479,30,30,0.2851389944553375,0.2599372900121254,0.1208304493244479,0.5483065086873358
2024-08-13,2024-08-14,2024-08-13 23:00,2024-08-14 00:00,1.09911,1.10111,0.3784377969309918,0.237383222935625,0.1780735010459848,0.1818000518906598,0.3009679818197032,0.3665405030650447,0.5483065086873358,30,30,0.3271709382534027,0.2665094008084562,0.5483065086873358,0.1818000518906598
2024-08-14,2024-08-15,2024-08-14 23:00,2024-08-15 00:00,1.10111,1.09711,0.3564573230691112,0.235081536522737,0.2082696270990759,0.3639312184279432,0.563200031604794,0.3009679818197032,0.1818000518906598,30,30,0.3127114176750183,0.264774309609936,0.1818000518906598,0.3639312184279432
2024-08-18,2024-08-19,2024-08-18 23:00,2024-08-19 00:00,1.10243,1.10832,0.2856241720549482,0.2326990283413661,0.2508804181401075,0.5328521032492155,0.2587304647744159,0.2429129414710335,0.4837384520512529,30,30,0.219260573387146,0.2688739789943183,0.0326498039377397,0.5328521032492155
2024-08-19,2024-08-20,2024-08-19 23:00,2024-08-20 00:00,1.10832,1.11283,0.3492571462379045,0.335445140474807,0.2332171039250247,0.4060964993836558,0.265782976185728,0.2587304647744159,0.5328521032492155,30,30,0.2877874970436096,0.2745007165473457,0.5328521032492155,0.4060964993836558
2024-08-20,2024-08-21,2024-08-20 23:00,2024-08-21 00:00,1.11283,1.11474,0.462353091452355,0.3285477540155992,0.3263602994175911,0.1714873578002859,0.29950396329138,0.265782976185728,0.4060964993836558,30,30,0.3397960662841797,0.276420764824054,0.4060964993836558,0.1714873578002859
2024-08-21,2024-08-22,2024-08-21 23:00,2024-08-22 00:00,1.11474,1.11107,0.2780906205957058,0.3310690101323984,0.3016597674744178,0.3297678890687798,0.2984370525969036,0.29950396329138,0.1714873578002859,30,30,0.3330154716968536,0.2743677283075445,0.1714873578002859,0.3297678890687798
2024-08-25,2024-08-26,2024-08-25 23:00,2024-08-26 00:00,1.11903,1.11602,0.3577826270258563,0.2625859462085432,0.3362925388805273,0.2693453676399642,0.2427660211670439,0.5892330273102813,0.7138723648581007,30,28,0.232716679573059,0.2840382156687313,0.0098294588962077,0.2693453676399642
2024-08-26,2024-08-27,2024-08-26 23:00,2024-08-27 00:00,1.11602,1.11826,0.1997157854399772,0.2849647287764225,0.2100357041097149,0.2005120889499118,0.2223941367782251,0.2427660211670439,0.2693453676399642,30,30,0.3217688500881195,0.2832426492076149,0.2693453676399642,0.2005120889499118
2024-08-27,2024-08-28,2024-08-27 23:00,2024-08-28 00:00,1.11826,1.11191,0.3475572891399223,0.2956612542766035,0.2833487670542626,0.569464853383214,0.3694404186678204,0.2223941367782251,0.2005120889499118,30,30,0.3763095140457153,0.2813497129497552,0.2005120889499118,0.569464853383214
2024-08-28,2024-08-29,2024-08-28 23:00,2024-08-29 00:00,1.11191,1.1078,0.1545213816207083,0.2303081569390415,0.1419193464621922,0.3703190684291479,0.484257722786291,0.3694404186678204,0.569464853383214,30,30,0.3677614033222198,0.2879593414042675,0.569464853383214,0.3703190684291479
2024-09-01,2024-09-02,2024-09-01 23:00,2024-09-02 00:00,1.10482,1.10696,0.1194769301712934,0.1999828239315925,0.1701428176348333,0.1935093605860248,0.1826419035167318,0.2515082009657109,0.2693640843734707,30,30,0.2549609541893005,0.2851587732176524,0.0135777939914074,0.1935093605860248
2024-09-02,2024-09-03,2024-09-02 23:00,2024-09-03 00:00,1.10696,1.10443,0.1291815719978254,0.272250778280822,0.1662409110502794,0.2288154603077407,0.3011816796141155,0.1826419035167318,0.1935093605860248,30,30,0.3269398212432861,0.2831476557321036,0.1935093605860248,0.2288154603077407
2024-09-03,2024-09-04,2024-09-03 23:00,2024-09-04 00:00,1.10443,1.10819,0.134880642452366,0.1679209775381344,0.1832652199169858,0.3398688992542687,0.379127321827628,0.3011816796141155,0.2288154603077407,30,30,0.3764577507972717,0.2817754147677695,0.2288154603077407,0.3398688992542687
2024-09-04,2024-09-05,2024-09-04 23:00,2024-09-05 00:00,1.10819,1.11079,0.1752941989459574,0.2981352493089843,0.193219159574468,0.23434201208216,0.3217383669821189,0.379127321827628,0.3398688992542687,30,30,0.3585824072360992,0.2820456749311392,0.3398688992542687,0.23434201208216
2024-09-08,2024-09-09,2024-09-08 23:00,2024-09-09 00:00,1.10826,1.10364,0.1469777959031477,0.1906268039028599,0.170304119014703,0.4177410116676997,0.2625357106953263,0.4521619814959989,0.2280256052132231,30,30,0.2276003807783126,0.2761929464367026,0.013533814255515,0.4177410116676997
2024-09-09,2024-09-10,2024-09-09 23:00,2024-09-10 00:00,1.10364,1.10187,0.1097652151101436,0.1947106373047864,0.1299908824440337,0.1605071280563237,0.2293869515791947,0.2625357106953263,0.4177410116676997,30,30,0.3040770590305328,0.2786584938543106,0.4177410116676997,0.1605071280563237
2024-09-10,2024-09-11,2024-09-10 23:00,2024-09-11 00:00,1.10187,1.10124,0.0885563711134024,0.1628922690057593,0.1042840569146823,0.0571918803121198,0.3304845733491,0.2293869515791947,0.1605071280563237,30,30,0.3488853275775909,0.2765824127490574,0.1605071280563237,0.0571918803121198
2024-09-11,2024-09-12,2024-09-11 23:00,2024-09-12 00:00,1.10124,1.10733,0.1161070847416103,0.1655320489544867,0.1346808991479796,0.5514894646879276,0.2843187757352311,0.3304845733491,0.0571918803121198,30,30,0.3437981009483337,0.273839771714968,0.0571918803121198,0.5514894646879276
2024-09-15,2024-09-16,2024-09-15 23:00,2024-09-16 00:00,1.10749,1.1131,0.1381408077346303,0.1642453369402191,0.1229059829881554,0.5052721966026463,0.2769562579240899,0.2162034269433355,0.014448126735209,30,30,0.2243256270885467,0.2740213381504991,0.0036118359869139,0.5052721966026463
2024-09-16,2024-09-17,2024-09-16 23:00,2024-09-17 00:00,1.1131,1.11133,0.0625783763779718,0.2090375991271515,0.0662831949520258,0.1591419261168709,0.3035199767776318,0.2769562579240899,0.5052721966026463,30,30,0.2859226763248443,0.2785773877580724,0.5052721966026463,0.1591419261168709
2024-09-17,2024-09-18,2024-09-17 23:00,2024-09-18 00:00,1.11133,1.11163,0.1141992782857712,0.2383186534293242,0.1386473593205401,0.0269910391389172,0.5465902614798218,0.3035199767776318,0.1591419261168709,30,30,0.3324767649173736,0.2764895933062605,0.1591419261168709,0.0269910391389172
2024-09-18,2024-09-19,2024-09-18 23:00,2024-09-19 00:00,1.11163,1.11613,0.0907241139976824,0.2502837491491899,0.1113630870893688,0.4039937982916193,0.5935809683397691,0.5465902614798218,0.0269910391389172,30,30,0.3197892308235168,0.2736393069515491,0.0269910391389172,0.4039937982916193
2024-09-22,2024-09-23,2024-09-22 23:00,2024-09-23 00:00,1.11606,1.1111,0.1690838159581255,0.2219735915859984,0.094025005914539,0.4454110346951469,0.5584355076915181,0.3798575255202815,0.0062718675402123,30,30,0.2213805466890335,0.2699153382530493,0.0152309960021904,0.4454110346951469
2024-09-23,2024-09-24,2024-09-23 23:00,2024-09-24 00:00,1.1111,1.1178,0.1922004107730672,0.2443302308478836,0.1581259010365358,0.6011952245634683,0.2906076609684151,0.5584355076915181,0.4454110346951469,30,30,0.2921239137649536,0.2733396770828733,0.4454110346951469,0.6011952245634683
2024-09-24,2024-09-25,2024-09-24 23:00,2024-09-25 00:00,1.1178,1.11322,0.2745515432468722,0.2275189539247336,0.141548112640725,0.410575112175271,0.3938439324647738,0.2906076609684151,0.6011952245634683,30,30,0.3374728560447693,0.2809854253248683,0.6011952245634683,0.410575112175271
2024-09-25,2024-09-26,2024-09-25 23:00,2024-09-26 00:00,1.11322,1.11747,0.118970878403313,0.2146757140982931,0.1208198086555216,0.3810484775944536,0.401828253847565,0.3938439324647738,0.410575112175271,30,30,0.3274685740470886,0.2831026751084708,0.410575112175271,0.3810484775944536
2024-09-29,2024-09-30,2024-09-29 23:00,2024-09-30 00:00,1.11587,1.1135,0.1161296568806621,0.1853050295912287,0.1263478113396551,0.2126162003446265,0.4916731571879387,0.5116298729260205,0.1432831788920885,30,30,0.2274293899536132,0.2786800207045232,0.0286730645405979,0.2126162003446265
2024-09-30,2024-10-01,2024-09-30 23:00,2024-10-01 00:00,1.1135,1.10681,0.1075068713617156,0.275764533185407,0.0921233430048103,0.6026203769449932,0.3531850622271954,0.4916731571879387,0.2126162003446265,30,30,0.3057780861854553,0.2771966495256245,0.2126162003446265,0.6026203769449932
2024-10-01,2024-10-02,2024-10-01 23:00,2024-10-02 00:00,1.10681,1.10469,0.1281353685380037,0.2224315772932999,0.1461754532462251,0.1917251322089743,0.3415145792822882,0.3531850622271954,0.6026203769449932,30,30,0.354703277349472,0.2851444955327078,0.6026203769449932,0.1917251322089743
2024-10-02,2024-10-03,2024-10-02 23:00,2024-10-03 00:00,1.10469,1.10322,0.1380556127220601,0.208706057903266,0.1732994088472388,0.1331576212077486,0.3014369246234912,0.3415145792822882,0.1917251322089743,30,30,0.3612882494926452,0.2832625340578713,0.1917251322089743,0.1331576212077486
2024-10-06,2024-10-07,2024-10-06 23:00,2024-10-07 00:00,1.09682,1.09721,0.3623579020076436,0.2477303970711308,0.2152536355934388,0.0355510183641675,0.2286015413964707,0.6815999421870644,0.5818092446891743,30,30,0.2454400062561035,0.2833888973015507,0.0483098401954206,0.0355510183641675
2024-10-07,2024-10-08,2024-10-07 23:00,2024-10-08 00:00,1.09721,1.09785,0.2255272712060066,0.2017362648310622,0.1480523060195533,0.0583127584790579,0.2237408109897312,0.2286015413964707,0.0355510183641675,30,30,0.3235819935798645,0.2804267082607741,0.0355510183641675,0.0583127584790579
2024-10-08,2024-10-09,2024-10-08 23:00,2024-10-09 00:00,1.09785,1.09406,0.1199151108685942,0.2348688484101899,0.1267603088736092,0.3458174630382759,0.2368473622696184,0.2237408109897312,0.0583127584790579,30,30,0.370067685842514,0.2775715998185039,0.0583127584790579,0.3458174630382759
2024-10-09,2024-10-10,2024-10-09 23:00,2024-10-10 00:00,1.09406,1.09348,0.2057863042606901,0.2339447503313728,0.1859860827239866,0.0530276030235818,0.3278025486730751,0.2368473622696184,0.3458174630382759,30,30,0.3651351928710937,0.2783542317550251,0.3458174630382759,0.0530276030235818
2024-10-13,2024-10-14,2024-10-13 23:00,2024-10-14 00:00,1.09312,1.09072,0.1904160721006971,0.2305915934970546,0.1763228637565431,0.2197964105620736,0.2128899060971428,0.1946018693177984,0.03292783346315,30,30,0.2465997487306594,0.269976139063527,0.034756839672669,0.2197964105620736
2024-10-14,2024-10-15,2024-10-14 23:00,2024-10-15 00:00,1.09072,1.08917,0.1559664503179797,0.1915104089011461,0.1559821569453351,0.1422090345126513,0.2358300980628896,0.2128899060971428,0.2197964105620736,30,29,0.3178686201572418,0.2687925969022782,0.2197964105620736,0.1422090345126513
2024-10-15,2024-10-16,2024-10-15 23:00,2024-10-16 00:00,1.08917,1.08623,0.1605301395141089,0.2507299919285007,0.1443210069889523,0.2702952827028084,0.2430541408511471,0.2358300980628896,0.1422090345126513,30,30,0.3712566494941711,0.2667484863082355,0.1422090345126513,0.2702952827028084
2024-10-16,2024-10-17,2024-10-16 23:00,2024-10-17 00:00,1.08623,1.08311,0.2026505470261893,0.283180712258771,0.1882602124384747,0.2876452885425815,0.291911227151394,0.2430541408511471,0.2702952827028084,30,30,0.3668675422668457,0.2664219289340203,0.2702952827028084,0.2876452885425815
2024-10-20,2024-10-21,2024-10-20 23:00,2024-10-21 00:00,1.08653,1.08149,0.0770426754003803,0.1695112964984979,0.1079673808463949,0.4649411978810161,0.2749906256193218,0.207094955179747,0.3152599355267259,30,30,0.2490569055080413,0.2642279270711069,0.0128842260439591,0.4649411978810161
2024-10-21,2024-10-22,2024-10-21 23:00,2024-10-22 00:00,1.08149,1.07977,0.2003324637540933,0.2981321142410605,0.1919078386258546,0.1591664457881231,0.2711060512219027,0.2749906256193218,0.4649411978810161,30,30,0.3249711394309997,0.2684336397624917,0.4649411978810161,0.1591664457881231
2024-10-22,2024-10-23,2024-10-22 23:00,2024-10-23 00:00,1.07977,1.07821,0.1669689665523478,0.3324212969107885,0.1794895288192381,0.1445796783791014,0.3086384162916515,0.2711060512219027,0.1591664457881231,30,30,0.3790092468261719,0.266560329216806,0.1591664457881231,0.1445796783791014
2024-10-23,2024-10-24,2024-10-23 23:00,2024-10-24 00:00,1.07821,1.08277,0.156299764716407,0.3131943639878624,0.1495452735392607,0.422031371710649,0.2475231175075653,0.3086384162916515,0.1445796783791014,30,30,0.3721592426300049,0.2645846201586072,0.1445796783791014,0.422031371710649
2024-10-27,2024-10-28,2024-10-27 23:00,2024-10-28 00:00,1.07952,1.08121,0.0631048655001148,0.1537658367487303,0.084239279102138,0.1564286463017606,0.2313383605405616,0.2805355420833679,0.2645822349250748,30,30,0.2427123486995697,0.2647419190884308,0.0009263333410641,0.1564286463017606
2024-10-28,2024-10-29,2024-10-28 23:00,2024-10-29 00:00,1.08121,1.08195,0.1084959781489428,0.1391797117399551,0.1417175932489069,0.0684184275658479,0.3270901322327058,0.2313383605405616,0.1564286463017606,30,30,0.3105203807353973,0.2627899055237364,0.1564286463017606,0.0684184275658479
2024-10-29,2024-10-30,2024-10-29 23:00,2024-10-30 00:00,1.08195,1.08582,0.1357112646840981,0.1822285923031292,0.1619631943149629,0.3570493282373478,0.402402846529333,0.3270901322327058,0.0684184275658479,30,29,0.3563338220119476,0.260296609320916,0.0684184275658479,0.3570493282373478
2024-10-30,2024-10-31,2024-10-30 23:00,2024-10-31 00:00,1.08582,1.08856,0.1012181660575864,0.1959862924222009,0.1153674016915851,0.252025998243821,0.31404466759286,0.402402846529333,0.3570493282373478,30,30,0.3436685502529144,0.2615849046626645,0.3570493282373478,0.252025998243821
2024-11-03,2024-11-04,2024-11-03 23:00,2024-11-04 00:00,1.08804,1.08782,0.1959918854943689,0.2349076433469898,0.2073435679399494,0.0202218893448675,0.2961453391926014,0.5583979804892417,0.0137853076409779,30,30,0.2277336120605468,0.2687567658779239,0.435674348378586,0.0202218893448675
2024-11-04,2024-11-05,2024-11-04 23:00,2024-11-05 00:00,1.08782,1.09234,0.1102333213349433,0.1905421746980984,0.1414480755987684,0.4146490602683197,0.2606277066183385,0.2961453391926014,0.0202218893448675,30,30,0.2985343039035797,0.2660567923499581,0.0202218893448675,0.4146490602683197
2024-11-05,2024-11-06,2024-11-05 23:00,2024-11-06 00:00,1.09234,1.07286,0.1231220491128587,0.2266128680839102,0.1486371942581806,1.7994204340033098,1.42839111055334,0.2606277066183385,0.4146490602683197,30,30,0.3370084762573242,0.2684872125484001,0.4146490602683197,1.7994204340033098
2024-11-06,2024-11-07,2024-11-06 23:00,2024-11-07 00:00,1.07286,1.08036,0.310082644588644,0.2841204812009776,0.1793991525035125,0.6966339093219244,0.5639305174237905,1.42839111055334,1.7994204340033098,30,30,0.3247016966342926,0.3519031597340302,1.7994204340033098,0.6966339093219244
2024-11-10,2024-11-11,2024-11-10 23:00,2024-11-11 00:00,1.07086,1.06554,0.4084511609068764,0.3293818257658894,0.2074987839866594,0.4980351054474505,0.3718450503137274,0.4560880311593653,0.8156325878390623,30,30,0.2642504870891571,0.3650104593622418,0.0784108769918229,0.4980351054474505
2024-11-11,2024-11-12,2024-11-11 23:00,2024-11-12 00:00,1.06554,1.06209,0.5934099076519412,0.372453545346652,0.3115783789254896,0.3243047920682066,0.2860987790970128,0.3718450503137274,0.4980351054474505,30,30,0.3703078627586365,0.3663481275157807,0.4980351054474505,0.3243047920682066
2024-11-12,2024-11-13,2024-11-12 23:00,2024-11-13 00:00,1.06209,1.05617,0.528464051556938,0.3394662307602429,0.2259194810967604,0.5589507815855191,0.6514270690572205,0.2860987790970128,0.3243047920682066,30,30,0.4121790826320648,0.364408648659947,0.3243047920682066,0.5589507815855191
2024-11-13,2024-11-14,2024-11-13 23:00,2024-11-14 00:00,1.05617,1.05305,0.6054440390424823,0.3872862519900753,0.3595723576816063,0.2958441770529236,0.543808168449072,0.6514270690572205,0.5589507815855191,30,30,0.4208420813083648,0.3672162612551562,0.5589507815855191,0.2958441770529236
2024-11-17,2024-11-18,2024-11-17 23:00,2024-11-18 00:00,1.05315,1.05973,0.3455922254806066,0.3654327101561122,0.3290778625667094,0.622848554773326,0.4064715069959795,0.4720161746155929,0.0094957743875334,30,30,0.3158255517482757,0.3563754097147292,0.0617005643817956,0.622848554773326
2024-11-18,2024-11-19,2024-11-18 23:00,2024-11-19 00:00,1.05973,1.05933,0.1411594700225838,0.3115225232137003,0.1992640462964841,0.0377525888602358,0.3932266612590792,0.4064715069959795,0.622848554773326,30,30,0.4128437936306,0.3608243312487457,0.622848554773326,0.0377525888602358
2024-11-19,2024-11-20,2024-11-19 23:00,2024-11-20 00:00,1.05933,1.05418,0.1397198628479256,0.2836219558745022,0.2247650223351242,0.4873419281476815,0.4229540853289551,0.3932266612590792,0.0377525888602358,30,30,0.4728968739509582,0.3565606940818953,0.0377525888602358,0.4873419281476815
2024-11-20,2024-11-21,2024-11-20 23:00,2024-11-21 00:00,1.05418,1.04747,0.2616607021068995,0.3148761585250112,0.1448786906734367,0.6385480740989095,0.5220128633295837,0.4229540853289551,0.4873419281476815,30,30,0.4712858200073242,0.3579268786109911,0.4873419281476815,0.6385480740989095
2024-11-24,2024-11-25,2024-11-24 23:00,2024-11-25 00:00,1.04791,1.04945,0.3251765348602008,0.4966829326472128,0.2932508238402873,0.1468513060947949,0.7027213509551256,1.01746878224513,0.0419971562644649,30,30,0.3466573059558868,0.371072694291601,0.631816846054931,0.1468513060947949
2024-11-25,2024-11-26,2024-11-25 23:00,2024-11-26 00:00,1.04945,1.04864,0.2653739594181979,0.4129480825963572,0.3841407164796032,0.0772130881175311,0.7108062726304913,0.7027213509551256,0.1468513060947949,30,30,0.4770975112915039,0.3670324429875991,0.1468513060947949,0.0772130881175311
2024-11-26,2024-11-27,2024-11-26 23:00,2024-11-27 00:00,1.04864,1.05664,0.3205759314623811,0.3448476943760893,0.4050402013992669,0.7599975781258681,0.5582287957754477,0.7108062726304913,0.0772130881175311,30,30,0.5276910066604614,0.3627799510966819,0.0772130881175311,0.7599975781258681
2024-11-27,2024-11-28,2024-11-27 23:00,2024-11-28 00:00,1.05664,1.05505,0.2484946741814364,0.4116172427568238,0.2803973600412997,0.1505903139642753,0.3358420567123134,0.5582287957754477,0.7599975781258681,30,30,0.5183830857276917,0.3711243996338274,0.7599975781258681,0.1505903139642753
2024-12-01,2024-12-02,2024-12-01 23:00,2024-12-02 00:00,1.05625,1.0496,0.2321754177491616,0.3359958528691639,0.2009646987639792,0.6315760481558891,0.5776847480921816,0.4027820248085981,0.1136740519317702,30,30,0.3695977032184601,0.3600672252272544,0.1277290426038444,0.6315760481558891
2024-12-02,2024-12-03,2024-12-02 23:00,2024-12-03 00:00,1.0496,1.05077,0.1682825179208705,0.2977928945905254,0.2084646835509727,0.111408953757331,0.4607930403431921,0.5776847480921816,0.6315760481558891,30,30,0.4497820436954498,0.3649894022694568,0.6315760481558891,0.111408953757331
2024-12-03,2024-12-04,2024-12-03 23:00,2024-12-04 00:00,1.05077,1.05102,0.1604210379533613,0.3048404523688139,0.2258485357586927,0.0237892464212871,0.5610928402502723,0.4607930403431921,0.111408953757331,30,30,0.4873086810111999,0.360859951055364,0.111408953757331,0.0237892464212871
2024-12-04,2024-12-05,2024-12-04 23:00,2024-12-05 00:00,1.05102,1.05865,0.1619008094694277,0.3211353278318839,0.1532225910500214,0.7233390310334398,0.3996223106623119,0.5610928402502723,0.0237892464212871,30,30,0.4704224467277527,0.3565572112447218,0.0237892464212871,0.7233390310334398
2024-12-08,2024-12-09,2024-12-08 23:00,2024-12-09 00:00,1.05616,1.05536,0.2183980179471436,0.2804802970710766,0.3016627843405992,0.0757748009281209,0.4315120665961992,0.446593910270578,0.2354822561484785,30,30,0.3077930212020874,0.3562734341369749,0.047330109458819,0.0757748009281209
